X,Y,ID,X_MIN,X_MAX,Y_MIN,Y_MAX,PNTCNT,X,Y
603879,5193784,478,603379.000000000000000,604379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,603879.000,5193784
604879,5193784,479,604379.000000000000000,605379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,604879.000,5193784
605879,5193784,480,605379.000000000000000,606379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,605879.000,5193784
606879,5193784,481,606379.000000000000000,607379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,606879.000,5193784
607879,5193784,482,607379.000000000000000,608379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,607879.000,5193784
608879,5193784,483,608379.000000000000000,609379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,608879.000,5193784
609879,5193784,484,609379.000000000000000,610379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,609879.000,5193784
610879,5193784,485,610379.000000000000000,611379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,610879.000,5193784
611879,5193784,486,611379.000000000000000,612379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,611879.000,5193784
612879,5193784,487,612379.000000000000000,613379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,612879.000,5193784
613879,5193784,488,613379.000000000000000,614379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,613879.000,5193784
614879,5193784,489,614379.000000000000000,615379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,614879.000,5193784
615879,5193784,490,615379.000000000000000,616379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,615879.000,5193784
616879,5193784,491,616379.000000000000000,617379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,616879.000,5193784
617879,5193784,492,617379.000000000000000,618379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,617879.000,5193784
618879,5193784,493,618379.000000000000000,619379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,618879.000,5193784
581879,5192784,494,581379.000000000000000,582379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,581879.000,5192784
582879,5192784,495,582379.000000000000000,583379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,582879.000,5192784
583879,5192784,496,583379.000000000000000,584379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,583879.000,5192784
584879,5192784,497,584379.000000000000000,585379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,584879.000,5192784
585879,5192784,498,585379.000000000000000,586379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,585879.000,5192784
586879,5192784,499,586379.000000000000000,587379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,586879.000,5192784
587879,5192784,500,587379.000000000000000,588379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,587879.000,5192784
588879,5192784,501,588379.000000000000000,589379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,588879.000,5192784
589879,5192784,502,589379.000000000000000,590379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,589879.000,5192784
590879,5192784,503,590379.000000000000000,591379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,590879.000,5192784
591879,5192784,504,591379.000000000000000,592379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,591879.000,5192784
592879,5192784,505,592379.000000000000000,593379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,592879.000,5192784
593879,5192784,506,593379.000000000000000,594379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,593879.000,5192784
594879,5192784,507,594379.000000000000000,595379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,594879.000,5192784
595879,5192784,508,595379.000000000000000,596379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,595879.000,5192784
596879,5192784,509,596379.000000000000000,597379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,596879.000,5192784
597879,5192784,510,597379.000000000000000,598379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,597879.000,5192784
598879,5192784,511,598379.000000000000000,599379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,598879.000,5192784
599879,5192784,512,599379.000000000000000,600379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,599879.000,5192784
600879,5192784,513,600379.000000000000000,601379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,600879.000,5192784
601879,5192784,514,601379.000000000000000,602379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,601879.000,5192784
602879,5192784,515,602379.000000000000000,603379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,602879.000,5192784
603879,5192784,516,603379.000000000000000,604379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,603879.000,5192784
604879,5192784,517,604379.000000000000000,605379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,604879.000,5192784
605879,5192784,518,605379.000000000000000,606379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,605879.000,5192784
606879,5192784,519,606379.000000000000000,607379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,606879.000,5192784
607879,5192784,520,607379.000000000000000,608379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,607879.000,5192784
608879,5192784,521,608379.000000000000000,609379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,608879.000,5192784
609879,5192784,522,609379.000000000000000,610379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,609879.000,5192784
610879,5192784,523,610379.000000000000000,611379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,610879.000,5192784
611879,5192784,524,611379.000000000000000,612379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,611879.000,5192784
612879,5192784,525,612379.000000000000000,613379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,612879.000,5192784
613879,5192784,526,613379.000000000000000,614379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,613879.000,5192784
614879,5192784,527,614379.000000000000000,615379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,614879.000,5192784
615879,5192784,528,615379.000000000000000,616379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,615879.000,5192784
616879,5192784,529,616379.000000000000000,617379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,616879.000,5192784
617879,5192784,530,617379.000000000000000,618379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,617879.000,5192784
618879,5192784,531,618379.000000000000000,619379.000000000000000,5192284.000000000000000,5193284.000000000000000,0,618879.000,5192784
581879,5191784,532,581379.000000000000000,582379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,581879.000,5191784
582879,5191784,533,582379.000000000000000,583379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,582879.000,5191784
583879,5191784,534,583379.000000000000000,584379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,583879.000,5191784
584879,5191784,535,584379.000000000000000,585379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,584879.000,5191784
585879,5191784,536,585379.000000000000000,586379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,585879.000,5191784
586879,5191784,537,586379.000000000000000,587379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,586879.000,5191784
587879,5191784,538,587379.000000000000000,588379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,587879.000,5191784
588879,5191784,539,588379.000000000000000,589379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,588879.000,5191784
589879,5191784,540,589379.000000000000000,590379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,589879.000,5191784
590879,5191784,541,590379.000000000000000,591379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,590879.000,5191784
591879,5191784,542,591379.000000000000000,592379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,591879.000,5191784
592879,5191784,543,592379.000000000000000,593379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,592879.000,5191784
593879,5191784,544,593379.000000000000000,594379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,593879.000,5191784
594879,5191784,545,594379.000000000000000,595379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,594879.000,5191784
595879,5191784,546,595379.000000000000000,596379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,595879.000,5191784
596879,5191784,547,596379.000000000000000,597379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,596879.000,5191784
597879,5191784,548,597379.000000000000000,598379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,597879.000,5191784
598879,5191784,549,598379.000000000000000,599379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,598879.000,5191784
599879,5191784,550,599379.000000000000000,600379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,599879.000,5191784
600879,5191784,551,600379.000000000000000,601379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,600879.000,5191784
601879,5191784,552,601379.000000000000000,602379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,601879.000,5191784
602879,5191784,553,602379.000000000000000,603379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,602879.000,5191784
603879,5191784,554,603379.000000000000000,604379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,603879.000,5191784
604879,5191784,555,604379.000000000000000,605379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,604879.000,5191784
605879,5191784,556,605379.000000000000000,606379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,605879.000,5191784
606879,5191784,557,606379.000000000000000,607379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,606879.000,5191784
607879,5191784,558,607379.000000000000000,608379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,607879.000,5191784
608879,5191784,559,608379.000000000000000,609379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,608879.000,5191784
609879,5191784,560,609379.000000000000000,610379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,609879.000,5191784
610879,5191784,561,610379.000000000000000,611379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,610879.000,5191784
611879,5191784,562,611379.000000000000000,612379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,611879.000,5191784
612879,5191784,563,612379.000000000000000,613379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,612879.000,5191784
613879,5191784,564,613379.000000000000000,614379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,613879.000,5191784
614879,5191784,565,614379.000000000000000,615379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,614879.000,5191784
615879,5191784,566,615379.000000000000000,616379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,615879.000,5191784
616879,5191784,567,616379.000000000000000,617379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,616879.000,5191784
617879,5191784,568,617379.000000000000000,618379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,617879.000,5191784
618879,5191784,569,618379.000000000000000,619379.000000000000000,5191284.000000000000000,5192284.000000000000000,0,618879.000,5191784
581879,5190784,570,581379.000000000000000,582379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,581879.000,5190784
582879,5190784,571,582379.000000000000000,583379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,582879.000,5190784
583879,5190784,572,583379.000000000000000,584379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,583879.000,5190784
584879,5190784,573,584379.000000000000000,585379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,584879.000,5190784
585879,5190784,574,585379.000000000000000,586379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,585879.000,5190784
586879,5190784,575,586379.000000000000000,587379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,586879.000,5190784
587879,5190784,576,587379.000000000000000,588379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,587879.000,5190784
588879,5190784,577,588379.000000000000000,589379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,588879.000,5190784
589879,5190784,578,589379.000000000000000,590379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,589879.000,5190784
590879,5190784,579,590379.000000000000000,591379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,590879.000,5190784
591879,5190784,580,591379.000000000000000,592379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,591879.000,5190784
592879,5190784,581,592379.000000000000000,593379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,592879.000,5190784
593879,5190784,582,593379.000000000000000,594379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,593879.000,5190784
594879,5190784,583,594379.000000000000000,595379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,594879.000,5190784
595879,5190784,584,595379.000000000000000,596379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,595879.000,5190784
596879,5190784,585,596379.000000000000000,597379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,596879.000,5190784
597879,5190784,586,597379.000000000000000,598379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,597879.000,5190784
598879,5190784,587,598379.000000000000000,599379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,598879.000,5190784
599879,5190784,588,599379.000000000000000,600379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,599879.000,5190784
600879,5190784,589,600379.000000000000000,601379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,600879.000,5190784
601879,5190784,590,601379.000000000000000,602379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,601879.000,5190784
602879,5190784,591,602379.000000000000000,603379.000000000000000,5190284.000000000000000,5191284.000000000000000,6,602879.000,5190784
603879,5190784,592,603379.000000000000000,604379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,603879.000,5190784
604879,5190784,593,604379.000000000000000,605379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,604879.000,5190784
605879,5190784,594,605379.000000000000000,606379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,605879.000,5190784
606879,5190784,595,606379.000000000000000,607379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,606879.000,5190784
607879,5190784,596,607379.000000000000000,608379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,607879.000,5190784
608879,5190784,597,608379.000000000000000,609379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,608879.000,5190784
609879,5190784,598,609379.000000000000000,610379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,609879.000,5190784
610879,5190784,599,610379.000000000000000,611379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,610879.000,5190784
611879,5190784,600,611379.000000000000000,612379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,611879.000,5190784
612879,5190784,601,612379.000000000000000,613379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,612879.000,5190784
613879,5190784,602,613379.000000000000000,614379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,613879.000,5190784
614879,5190784,603,614379.000000000000000,615379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,614879.000,5190784
615879,5190784,604,615379.000000000000000,616379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,615879.000,5190784
616879,5190784,605,616379.000000000000000,617379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,616879.000,5190784
617879,5190784,606,617379.000000000000000,618379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,617879.000,5190784
618879,5190784,607,618379.000000000000000,619379.000000000000000,5190284.000000000000000,5191284.000000000000000,0,618879.000,5190784
581879,5189784,608,581379.000000000000000,582379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,581879.000,5189784
582879,5189784,609,582379.000000000000000,583379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,582879.000,5189784
583879,5189784,610,583379.000000000000000,584379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,583879.000,5189784
584879,5189784,611,584379.000000000000000,585379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,584879.000,5189784
585879,5189784,612,585379.000000000000000,586379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,585879.000,5189784
586879,5189784,613,586379.000000000000000,587379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,586879.000,5189784
587879,5189784,614,587379.000000000000000,588379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,587879.000,5189784
588879,5189784,615,588379.000000000000000,589379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,588879.000,5189784
589879,5189784,616,589379.000000000000000,590379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,589879.000,5189784
590879,5189784,617,590379.000000000000000,591379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,590879.000,5189784
591879,5189784,618,591379.000000000000000,592379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,591879.000,5189784
592879,5189784,619,592379.000000000000000,593379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,592879.000,5189784
593879,5189784,620,593379.000000000000000,594379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,593879.000,5189784
594879,5189784,621,594379.000000000000000,595379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,594879.000,5189784
595879,5189784,622,595379.000000000000000,596379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,595879.000,5189784
596879,5189784,623,596379.000000000000000,597379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,596879.000,5189784
597879,5189784,624,597379.000000000000000,598379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,597879.000,5189784
598879,5189784,625,598379.000000000000000,599379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,598879.000,5189784
599879,5189784,626,599379.000000000000000,600379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,599879.000,5189784
600879,5189784,627,600379.000000000000000,601379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,600879.000,5189784
601879,5189784,628,601379.000000000000000,602379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,601879.000,5189784
602879,5189784,629,602379.000000000000000,603379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,602879.000,5189784
603879,5189784,630,603379.000000000000000,604379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,603879.000,5189784
604879,5189784,631,604379.000000000000000,605379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,604879.000,5189784
605879,5189784,632,605379.000000000000000,606379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,605879.000,5189784
606879,5189784,633,606379.000000000000000,607379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,606879.000,5189784
607879,5189784,634,607379.000000000000000,608379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,607879.000,5189784
608879,5189784,635,608379.000000000000000,609379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,608879.000,5189784
609879,5189784,636,609379.000000000000000,610379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,609879.000,5189784
610879,5189784,637,610379.000000000000000,611379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,610879.000,5189784
611879,5189784,638,611379.000000000000000,612379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,611879.000,5189784
612879,5189784,639,612379.000000000000000,613379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,612879.000,5189784
613879,5189784,640,613379.000000000000000,614379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,613879.000,5189784
614879,5189784,641,614379.000000000000000,615379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,614879.000,5189784
615879,5189784,642,615379.000000000000000,616379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,615879.000,5189784
616879,5189784,643,616379.000000000000000,617379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,616879.000,5189784
617879,5189784,644,617379.000000000000000,618379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,617879.000,5189784
618879,5189784,645,618379.000000000000000,619379.000000000000000,5189284.000000000000000,5190284.000000000000000,0,618879.000,5189784
581879,5188784,646,581379.000000000000000,582379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,581879.000,5188784
582879,5188784,647,582379.000000000000000,583379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,582879.000,5188784
583879,5188784,648,583379.000000000000000,584379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,583879.000,5188784
584879,5188784,649,584379.000000000000000,585379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,584879.000,5188784
585879,5188784,650,585379.000000000000000,586379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,585879.000,5188784
586879,5188784,651,586379.000000000000000,587379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,586879.000,5188784
587879,5188784,652,587379.000000000000000,588379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,587879.000,5188784
588879,5188784,653,588379.000000000000000,589379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,588879.000,5188784
589879,5188784,654,589379.000000000000000,590379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,589879.000,5188784
590879,5188784,655,590379.000000000000000,591379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,590879.000,5188784
591879,5188784,656,591379.000000000000000,592379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,591879.000,5188784
592879,5188784,657,592379.000000000000000,593379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,592879.000,5188784
593879,5188784,658,593379.000000000000000,594379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,593879.000,5188784
594879,5188784,659,594379.000000000000000,595379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,594879.000,5188784
595879,5188784,660,595379.000000000000000,596379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,595879.000,5188784
596879,5188784,661,596379.000000000000000,597379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,596879.000,5188784
597879,5188784,662,597379.000000000000000,598379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,597879.000,5188784
598879,5188784,663,598379.000000000000000,599379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,598879.000,5188784
599879,5188784,664,599379.000000000000000,600379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,599879.000,5188784
600879,5188784,665,600379.000000000000000,601379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,600879.000,5188784
601879,5188784,666,601379.000000000000000,602379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,601879.000,5188784
602879,5188784,667,602379.000000000000000,603379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,602879.000,5188784
603879,5188784,668,603379.000000000000000,604379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,603879.000,5188784
604879,5188784,669,604379.000000000000000,605379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,604879.000,5188784
605879,5188784,670,605379.000000000000000,606379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,605879.000,5188784
606879,5188784,671,606379.000000000000000,607379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,606879.000,5188784
607879,5188784,672,607379.000000000000000,608379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,607879.000,5188784
608879,5188784,673,608379.000000000000000,609379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,608879.000,5188784
609879,5188784,674,609379.000000000000000,610379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,609879.000,5188784
610879,5188784,675,610379.000000000000000,611379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,610879.000,5188784
611879,5188784,676,611379.000000000000000,612379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,611879.000,5188784
612879,5188784,677,612379.000000000000000,613379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,612879.000,5188784
613879,5188784,678,613379.000000000000000,614379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,613879.000,5188784
614879,5188784,679,614379.000000000000000,615379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,614879.000,5188784
615879,5188784,680,615379.000000000000000,616379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,615879.000,5188784
616879,5188784,681,616379.000000000000000,617379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,616879.000,5188784
617879,5188784,682,617379.000000000000000,618379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,617879.000,5188784
618879,5188784,683,618379.000000000000000,619379.000000000000000,5188284.000000000000000,5189284.000000000000000,0,618879.000,5188784
581879,5187784,684,581379.000000000000000,582379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,581879.000,5187784
582879,5187784,685,582379.000000000000000,583379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,582879.000,5187784
583879,5187784,686,583379.000000000000000,584379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,583879.000,5187784
584879,5187784,687,584379.000000000000000,585379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,584879.000,5187784
585879,5187784,688,585379.000000000000000,586379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,585879.000,5187784
586879,5187784,689,586379.000000000000000,587379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,586879.000,5187784
587879,5187784,690,587379.000000000000000,588379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,587879.000,5187784
588879,5187784,691,588379.000000000000000,589379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,588879.000,5187784
589879,5187784,692,589379.000000000000000,590379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,589879.000,5187784
590879,5187784,693,590379.000000000000000,591379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,590879.000,5187784
591879,5187784,694,591379.000000000000000,592379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,591879.000,5187784
592879,5187784,695,592379.000000000000000,593379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,592879.000,5187784
593879,5187784,696,593379.000000000000000,594379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,593879.000,5187784
594879,5187784,697,594379.000000000000000,595379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,594879.000,5187784
595879,5187784,698,595379.000000000000000,596379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,595879.000,5187784
596879,5187784,699,596379.000000000000000,597379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,596879.000,5187784
597879,5187784,700,597379.000000000000000,598379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,597879.000,5187784
598879,5187784,701,598379.000000000000000,599379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,598879.000,5187784
599879,5187784,702,599379.000000000000000,600379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,599879.000,5187784
600879,5187784,703,600379.000000000000000,601379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,600879.000,5187784
601879,5187784,704,601379.000000000000000,602379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,601879.000,5187784
602879,5187784,705,602379.000000000000000,603379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,602879.000,5187784
603879,5187784,706,603379.000000000000000,604379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,603879.000,5187784
604879,5187784,707,604379.000000000000000,605379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,604879.000,5187784
605879,5187784,708,605379.000000000000000,606379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,605879.000,5187784
606879,5187784,709,606379.000000000000000,607379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,606879.000,5187784
607879,5187784,710,607379.000000000000000,608379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,607879.000,5187784
608879,5187784,711,608379.000000000000000,609379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,608879.000,5187784
609879,5187784,712,609379.000000000000000,610379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,609879.000,5187784
610879,5187784,713,610379.000000000000000,611379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,610879.000,5187784
611879,5187784,714,611379.000000000000000,612379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,611879.000,5187784
612879,5187784,715,612379.000000000000000,613379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,612879.000,5187784
613879,5187784,716,613379.000000000000000,614379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,613879.000,5187784
614879,5187784,717,614379.000000000000000,615379.000000000000000,5187284.000000000000000,5188284.000000000000000,0,614879.000,5187784
